"Код SAP площадки";"Контрагент";;"Модель";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"C40AF60328";"Автомир Воронеж";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";4080;5300;4080;5300;4080;5300;10437,21;11087,21;10437,21;15489,99;10437,21;11087,21;14705,72;9319,04;9969,04;14517,21;16387,21;14517,21;20789,99;14517,21;16387,21;20005,72;13399,04;15269,04
"C40AF60328";"Автомир Воронеж";;"Grand Santa Fe";"2.2";"Дизельный";4080;5300;4080;5300;4080;5300;12295,51;15768;12295,21;13562;10886;13562;13562;10886;13562;16375,51;21068;16375,21;18862;14966;18862;18862;14966;18862
"C40AF60328";"Автомир Воронеж";;"H1";"2.4";"Бензиновый";3400;4600;3400;5400;2805;3795;8238,18;8888,18;8238,18;10789,26;8238,18;8888,18;10057,31;7506,23;8156,23;11638,18;13488,18;11638,18;16189,26;11043,18;12683,18;15457,31;10311,23;11951,23
"C40AF60328";"Автомир Воронеж";;"H1";"2.5";"Дизельный";3400;4600;3400;4800;2805;3795;14711,17;15361,17;14711,17;15361,17;14711,17;15361,17;13672,57;11322,98;13672,57;18111,17;19961,17;18111,17;20161,17;17516,17;19156,17;18472,57;14127,98;17467,57
"C40AF00168";"Хендай-Центр";;"Solaris New";"1.4";"Бензиновый";3230;4180;3230;5130;3230;4180;5405;5795;5405;7550;5405;5795;6950;4805;5195;8635;9975;8635;12680;8635;9975;12080;8035;9375
"C40AF00168";"Хендай-Центр";;"Solaris New";"1.6";"Бензиновый";3230;4180;3230;5130;3230;4180;5160;7470;5160;9434;5160;7470;8834;4560;6870;8390;11650;8390;14564;8390;11650;13964;7790;11050
"C40AF00168";"Хендай-Центр";;"Solaris";"1.4";"Бензиновый";3230;4180;3230;5130;3230;4180;4909,5;7409,5;4909,5;8999,5;4909,5;7409,5;8399,5;4309,5;6809,5;8139,5;11589,5;8139,5;14129,5;8139,5;11589,5;13529,5;7539,5;10989,5
"C40AF00168";"Хендай-Центр";;"Solaris";"1.6";"Бензиновый";3230;4180;3230;5130;3230;4180;4909,5;7409,5;4909,5;8999,5;4909,5;7409,5;8399,5;4309,5;6809,5;8139,5;11589,5;8139,5;14129,5;8139,5;11589,5;13529,5;7539,5;10989,5
"C40AF00168";"Хендай-Центр";;"i30";"1.4";"Бензиновый";3400;4400;3400;5200;3400;4400;5905;8295;5905;9485;5905;8295;8885;5305;7695;9305;12695;9305;14685;9305;12695;14085;8705;12095
"C40AF00168";"Хендай-Центр";;"i30";"1.6";"Бензиновый";3400;4400;3400;5200;3400;4400;5905;8295;5905;9485;5905;8295;8885;5305;7695;9305;12695;9305;14685;9305;12695;14085;8705;12095
"C40AF00168";"Хендай-Центр";;"Elantra";"1.6";"Бензиновый";3910;5060;3910;5980;3910;5060;5940;8330;5940;10475;5940;8330;9875;5340;7730;9850;13390;9850;16455;9850;13390;15855;9250;12790
"C40AF00168";"Хендай-Центр";;"Elantra";"1.8";"Бензиновый";3910;5060;3910;5980;3910;5060;5940;6330;5940;8475;5940;6330;7875;5340;5730;9850;11390;9850;14455;9850;11390;13855;9250;10790
"C40AF00168";"Хендай-Центр";;"Elantra new";"1.6";"Бензиновый";3570;4620;3570;5460;3570;4620;6440;8750;6440;12485;6440;8750;11885;5840;8150;10010;13370;10010;17945;10010;13370;17345;9410;12770
"C40AF00168";"Хендай-Центр";;"Elantra new";"2.0";"Бензиновый";3570;4620;3570;5460;3570;4620;7090;7480;7090;11215;7090;7480;10615;6490;6880;10660;12100;10660;16675;10660;12100;16075;10060;11500
"C40AF00168";"Хендай-Центр";;"Veloster";"1.6";"Бензиновый";3060;3960;3060;4860;3060;3960;5609,5;7919,5;5609,5;9974,5;5609,5;7919,5;9374,5;5009,5;7319,5;8669,5;11879,5;8669,5;14834,5;8669,5;11879,5;14234,5;8069,5;11279,5
"C40AF00168";"Хендай-Центр";;"Veloster";"1.6T GDI";"Бензиновый";3060;3960;3060;4860;3060;3960;5609,5;7919,5;5609,5;9974,5;5609,5;7919,5;9374,5;5009,5;7319,5;8669,5;11879,5;8669,5;14834,5;8669,5;11879,5;14234,5;8069,5;11279,5
"C40AF00168";"Хендай-Центр";;"Sonata";"2.0";"Бензиновый";2550;3300;2550;3900;2550;3300;7377;7767;7377;11502;7377;7767;10902;6777;7167;9927;11067;9927;15402;9927;11067;14802;9327;10467
"C40AF00168";"Хендай-Центр";;"Sonata";"2.4 GDi";"Бензиновый";2720;3520;2720;4160;2720;3520;7751;8141;7751;11876;7751;8141;11276;7151;7541;10471;11661;10471;16036;10471;11661;15436;9871;11061
"C40AF00168";"Хендай-Центр";;"i40";"1.6";"Бензиновый";2550;3300;2550;3900;2550;3300;6729,5;7119,5;6729,5;10629,5;6729,5;7119,5;10029,5;6129,5;6519,5;9279,5;10419,5;9279,5;14529,5;9279,5;10419,5;13929,5;8679,5;9819,5
"C40AF00168";"Хендай-Центр";;"i40";"2.0";"Бензиновый";2380;3080;2380;3640;2380;3080;7194,5;7584,5;7194,5;9639,5;7194,5;7584,5;9039,5;6594,5;6984,5;9574,5;10664,5;9574,5;13279,5;9574,5;10664,5;12679,5;8974,5;10064,5
"C40AF00168";"Хендай-Центр";;"i40";"1.7";"Дизельный";2380;3080;2380;3080;2380;3080;8184,5;12674,5;8184,5;12674,5;8184,5;12674,5;12074,5;7584,5;12074,5;10564,5;15754,5;10564,5;15754,5;10564,5;15754,5;15154,5;9964,5;15154,5
"C40AF00168";"Хендай-Центр";;"Creta";"1.6";"Бензиновый";4200;5460;4200;6300;4200;5460;5545;7567;5545;10192;5545;7567;9592;4945;6967;9745;13027;9745;16492;9745;13027;15892;9145;12427
"C40AF00168";"Хендай-Центр";;"Creta";"2.0";"Бензиновый";4200;5460;4200;6300;4200;5460;5970;6360;5970;8985;5970;6360;8385;5370;5760;10170;11820;10170;15285;10170;11820;14685;9570;11220
"C40AF00168";"Хендай-Центр";;"ix35";"2.0";"Бензиновый";4200;5460;4200;6300;4200;4200;6550;6940;6550;8530;6550;6550;7930;5950;5950;10750;12400;10750;14830;10750;10750;14230;10150;10150
"C40AF00168";"Хендай-Центр";;"ix35";"2.0";"Дизельный";4200;5460;4200;5460;4200;4200;9675;12505;9675;12505;9675;9675;11905;9075;9075;13875;17965;13875;17965;13875;13875;17365;13275;13275
"C40AF00168";"Хендай-Центр";;"Tucson";"1.6";"Бензиновый";4200;5460;4200;6300;4200;5460;7230;7620;7230;9635;7230;7620;9035;6630;7020;11430;13080;11430;15935;11430;13080;15335;10830;12480
"C40AF00168";"Хендай-Центр";;"Tucson";"2.0";"Бензиновый";4200;5460;4200;6300;4200;5460;7230;7620;7230;10245;7230;7620;9645;6630;7020;11430;13080;11430;16545;11430;13080;15945;10830;12480
"C40AF00168";"Хендай-Центр";;"Tucson";"1.6T GDI";"Бензиновый";4600;5980;4600;6900;4600;5980;7174;7564;7174;9579;7174;7564;8979;6574;6964;11774;13544;11774;16479;11774;13544;15879;11174;12944
"C40AF00168";"Хендай-Центр";;"Tucson";"2.0";"Дизельный";4200;5460;4200;5460;4200;5460;10355;14805;10355;14805;10355;14805;14205;9755;14205;14555;20265;14555;20265;14555;20265;19665;13955;19665
"C40AF00168";"Хендай-Центр";;"Santa Fe";"2.4";"Бензиновый";4200;5460;4200;6300;4200;4200;7660;8050;7660;9640;7660;7660;9040;7060;7060;11860;13510;11860;15940;11860;11860;15340;11260;11260
"C40AF00168";"Хендай-Центр";;"Santa Fe";"2.2";"Дизельный";4200;5460;4200;5460;4200;4200;10460;13380;10460;13380;10460;10460;12780;9860;9860;14660;18840;14660;18840;14660;14660;18240;14060;14060
"C40AF00168";"Хендай-Центр";;"Santa Fe New";"2.4";"Бензиновый";4200;5460;4200;6300;4200;5460;8165;8555;8165;10310;8165;8165;9710;7565;7565;12365;14015;12365;16610;12365;13625;16010;11765;13025
"C40AF00168";"Хендай-Центр";;"Santa Fe New";"2.2";"Дизельный";3200;4160;3200;4160;3200;3200;11606;16329;11606;16329;11606;11606;15729;11006;11006;14806;20489;14806;20489;14806;14806;19889;14206;14206
"C40AF00168";"Хендай-Центр";;"Grand Santa Fe";"3.3";"Бензиновый";2600;3380;2600;3900;2600;3380;8962;9352;8962;11882;8962;9352;11282;8362;8752;11562;12732;11562;15782;11562;12732;15182;10962;12132
"C40AF00168";"Хендай-Центр";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";2600;3380;2600;3900;2600;3380;8962;9352;8962;13997;8962;9352;13397;8362;8752;11562;12732;11562;17897;11562;12732;17297;10962;12132
"C40AF00168";"Хендай-Центр";;"Grand Santa Fe";"2.2";"Дизельный";4200;5460;4200;5460;4200;5460;10460;13380;10460;13380;10460;13380;12780;9860;12780;14660;18840;14660;18840;14660;18840;18240;14060;18240
"C40AF00168";"Хендай-Центр";;"H1";"2.4";"Бензиновый";4200;5460;4200;6300;4200;5460;7415;8195;7415;9670;7415;8195;9070;6815;7595;11615;13655;11615;15970;11615;13655;15370;11015;13055
"C40AF00168";"Хендай-Центр";;"H1";"2.5";"Дизельный";4200;5460;4200;5460;4200;5460;10416;13246;10416;13246;10416;13246;12646;9816;12646;14616;18706;14616;18706;14616;18706;18106;14016;18106
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Solaris New";"1.4";"Бензиновый";3230;4180;3230;5130;3230;4180;5405;5795;5405;7550;5405;5795;6950;4805;5195;8635;9975;8635;12680;8635;9975;12080;8035;9375
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Solaris New";"1.6";"Бензиновый";3230;4180;3230;5130;3230;4180;5160;7470;5160;9434;5160;7470;8834;4560;6870;8390;11650;8390;14564;8390;11650;13964;7790;11050
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Solaris";"1.4";"Бензиновый";3230;4180;3230;5130;3230;4180;4909,5;7409,5;4909,5;8999,5;4909,5;7409,5;8399,5;4309,5;6809,5;8139,5;11589,5;8139,5;14129,5;8139,5;11589,5;13529,5;7539,5;10989,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Solaris";"1.6";"Бензиновый";3230;4180;3230;5130;3230;4180;4909,5;7409,5;4909,5;8999,5;4909,5;7409,5;8399,5;4309,5;6809,5;8139,5;11589,5;8139,5;14129,5;8139,5;11589,5;13529,5;7539,5;10989,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"i30";"1.4";"Бензиновый";3400;4400;3400;5200;3400;4400;5905;8295;5905;9485;5905;8295;8885;5305;7695;9305;12695;9305;14685;9305;12695;14085;8705;12095
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"i30";"1.6";"Бензиновый";3400;4400;3400;5200;3400;4400;5905;8295;5905;9485;5905;8295;8885;5305;7695;9305;12695;9305;14685;9305;12695;14085;8705;12095
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Elantra";"1.6";"Бензиновый";3910;5060;3910;5980;3910;5060;5940;8330;5940;10475;5940;8330;9875;5340;7730;9850;13390;9850;16455;9850;13390;15855;9250;12790
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Elantra";"1.8";"Бензиновый";3910;5060;3910;5980;3910;5060;5940;6330;5940;8475;5940;6330;7875;5340;5730;9850;11390;9850;14455;9850;11390;13855;9250;10790
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Elantra new";"1.6";"Бензиновый";3570;4620;3570;5460;3570;4620;6440;8750;6440;12485;6440;8750;11885;5840;8150;10010;13370;10010;17945;10010;13370;17345;9410;12770
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Elantra new";"2.0";"Бензиновый";3570;4620;3570;5460;3570;4620;7090;7480;7090;11215;7090;7480;10615;6490;6880;10660;12100;10660;16675;10660;12100;16075;10060;11500
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Veloster";"1.6";"Бензиновый";3060;3960;3060;4860;3060;3960;5609,5;7919,5;5609,5;9974,5;5609,5;7919,5;9374,5;5009,5;7319,5;8669,5;11879,5;8669,5;14834,5;8669,5;11879,5;14234,5;8069,5;11279,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Veloster";"1.6T GDI";"Бензиновый";3060;3960;3060;4860;3060;3960;5609,5;7919,5;5609,5;9974,5;5609,5;7919,5;9374,5;5009,5;7319,5;8669,5;11879,5;8669,5;14834,5;8669,5;11879,5;14234,5;8069,5;11279,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Sonata";"2.0";"Бензиновый";2550;3300;2550;3900;2550;3300;7377;7767;7377;11502;7377;7767;10902;6777;7167;9927;11067;9927;15402;9927;11067;14802;9327;10467
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Sonata";"2.4 GDi";"Бензиновый";2720;3520;2720;4160;2720;3520;7751;8141;7751;11876;7751;8141;11276;7151;7541;10471;11661;10471;16036;10471;11661;15436;9871;11061
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"i40";"1.6";"Бензиновый";2550;3300;2550;3900;2550;3300;6729,5;7119,5;6729,5;10629,5;6729,5;7119,5;10029,5;6129,5;6519,5;9279,5;10419,5;9279,5;14529,5;9279,5;10419,5;13929,5;8679,5;9819,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"i40";"2.0";"Бензиновый";2380;3080;2380;3640;2380;3080;7194,5;7584,5;7194,5;9639,5;7194,5;7584,5;9039,5;6594,5;6984,5;9574,5;10664,5;9574,5;13279,5;9574,5;10664,5;12679,5;8974,5;10064,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"i40";"1.7";"Дизельный";2380;3080;2380;3080;2380;3080;8184,5;12674,5;8184,5;12674,5;8184,5;12674,5;12074,5;7584,5;12074,5;10564,5;15754,5;10564,5;15754,5;10564,5;15754,5;15154,5;9964,5;15154,5
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Creta";"1.6";"Бензиновый";4200;5460;4200;6300;4200;5460;5545;7567;5545;10192;5545;7567;9592;4945;6967;9745;13027;9745;16492;9745;13027;15892;9145;12427
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Creta";"2.0";"Бензиновый";4200;5460;4200;6300;4200;5460;5970;6360;5970;8985;5970;6360;8385;5370;5760;10170;11820;10170;15285;10170;11820;14685;9570;11220
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"ix35";"2.0";"Бензиновый";4200;5460;4200;6300;4200;4200;6550;6940;6550;8530;6550;6550;7930;5950;5950;10750;12400;10750;14830;10750;10750;14230;10150;10150
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"ix35";"2.0";"Дизельный";4200;5460;4200;5460;4200;4200;9675;12505;9675;12505;9675;9675;11905;9075;9075;13875;17965;13875;17965;13875;13875;17365;13275;13275
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Tucson";"1.6";"Бензиновый";4200;5460;4200;6300;4200;5460;7230;7620;7230;9635;7230;7620;9035;6630;7020;11430;13080;11430;15935;11430;13080;15335;10830;12480
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Tucson";"2.0";"Бензиновый";4200;5460;4200;6300;4200;5460;7230;7620;7230;10245;7230;7620;9645;6630;7020;11430;13080;11430;16545;11430;13080;15945;10830;12480
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Tucson";"1.6T GDI";"Бензиновый";4600;5980;4600;6900;4600;5980;7174;7564;7174;9579;7174;7564;8979;6574;6964;11774;13544;11774;16479;11774;13544;15879;11174;12944
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Tucson";"2.0";"Дизельный";4200;5460;4200;5460;4200;5460;10355;14805;10355;14805;10355;14805;14205;9755;14205;14555;20265;14555;20265;14555;20265;19665;13955;19665
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Santa Fe";"2.4";"Бензиновый";4200;5460;4200;6300;4200;4200;7660;8050;7660;9640;7660;7660;9040;7060;7060;11860;13510;11860;15940;11860;11860;15340;11260;11260
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Santa Fe";"2.2";"Дизельный";4200;5460;4200;5460;4200;4200;10460;13380;10460;13380;10460;10460;12780;9860;9860;14660;18840;14660;18840;14660;14660;18240;14060;14060
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Santa Fe New";"2.4";"Бензиновый";4200;5460;4200;6300;4200;5460;8165;8555;8165;10310;8165;8165;9710;7565;7565;12365;14015;12365;16610;12365;13625;16010;11765;13025
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Santa Fe New";"2.2";"Дизельный";3200;4160;3200;4160;3200;3200;11606;16329;11606;16329;11606;11606;15729;11006;11006;14806;20489;14806;20489;14806;14806;19889;14206;14206
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Grand Santa Fe";"3.3";"Бензиновый";2600;3380;2600;3900;2600;3380;8962;9352;8962;11882;8962;9352;11282;8362;8752;11562;12732;11562;15782;11562;12732;15182;10962;12132
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Grand Santa Fe";"3.0 GDI";"Бензиновый";2600;3380;2600;3900;2600;3380;8962;9352;8962;13997;8962;9352;13397;8362;8752;11562;12732;11562;17897;11562;12732;17297;10962;12132
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"Grand Santa Fe";"2.2";"Дизельный";4200;5460;4200;5460;4200;5460;10460;13380;10460;13380;10460;13380;12780;9860;12780;14660;18840;14660;18840;14660;18840;18240;14060;18240
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"H1";"2.4";"Бензиновый";4200;5460;4200;6300;4200;5460;7415;8195;7415;9670;7415;8195;9070;6815;7595;11615;13655;11615;15970;11615;13655;15370;11015;13055
"C40AF21035";"ТТС-Стерлитамак (ттс-20)";;"H1";"2.5";"Дизельный";4200;5460;4200;5460;4200;5460;10416;13246;10416;13246;10416;13246;12646;9816;12646;14616;18706;14616;18706;14616;18706;18106;14016;18106
"C40AF01095";"Эксперт-Авто Новосибирск";;"Solaris New";"1.4";"Бензиновый";3570;4845;3570;6120;3570;4845;5948;8497;5948;10981;5948;8497;10167;5538;7683;9518;13342;9518;17101;9518;13342;16287;9108;12528
"C40AF01095";"Эксперт-Авто Новосибирск";;"Solaris New";"1.6";"Бензиновый";3570;4845;3570;6120;3570;4845;5948;8497;5948;10981;5948;8497;10167;5538;7683;9518;13342;9518;17101;9518;13342;16287;9108;12528
"C40AF01095";"Эксперт-Авто Новосибирск";;"Solaris";"1.4";"Бензиновый";3570;4845;3570;6120;3570;4845;5988;8537;5988;10531;5988;8537;8128;4891;7036;9558;13382;9558;16651;9558;13382;14248;8461;11881
"C40AF01095";"Эксперт-Авто Новосибирск";;"Solaris";"1.6";"Бензиновый";3570;4845;3570;6120;3570;4845;5988;8537;5988;10531;5988;8537;8128;4891;7036;9558;13382;9558;16651;9558;13382;14248;8461;11881
"C40AF01095";"Эксперт-Авто Новосибирск";;"i30";"1.4";"Бензиновый";3570;4845;3570;5865;3570;5100;7451;10201;7451;12096;7451;10201;9785;6184;8634;11021;15046;11021;17961;11021;15301;15650;9754;13734
"C40AF01095";"Эксперт-Авто Новосибирск";;"i30";"1.6";"Бензиновый";3570;4845;3570;5865;3570;5100;7451;10201;7451;12096;7451;10201;9785;6184;8634;11021;15046;11021;17961;11021;15301;15650;9754;13734
"C40AF01095";"Эксперт-Авто Новосибирск";;"Elantra";"1.6";"Бензиновый";3570;4845;3570;5865;3570;5100;7451;10151;7451;12331;7451;10151;10205;5625;8025;11021;14996;11021;18196;11021;15251;16070;9195;13125
"C40AF01095";"Эксперт-Авто Новосибирск";;"Elantra";"1.8";"Бензиновый";3570;4845;3570;5865;3570;5100;7451;10151;7451;12331;7451;10151;10205;5625;8025;11021;14996;11021;18196;11021;15251;16070;9195;13125
"C40AF01095";"Эксперт-Авто Новосибирск";;"Elantra new";"1.6";"Бензиновый";3570;4845;3570;5865;3570;5100;7054;9754;7054;13340;7054;9754;10205;5625;8025;10624;14599;10624;19205;10624;14854;16070;9195;13125
"C40AF01095";"Эксперт-Авто Новосибирск";;"Elantra new";"2.0";"Бензиновый";3570;4845;3570;5865;3570;5100;7394;8394;7394;11980;7394;8394;11585;6789;7789;10964;13239;10964;17845;10964;13494;17450;10359;12889
"C40AF01095";"Эксперт-Авто Новосибирск";;"Veloster";"1.6";"Бензиновый";3570;4845;3570;6120;3570;5100;5988;8512;5988;10506;5988;8512;9261;5049;8169;9558;13357;9558;16626;9558;13612;15381;8619;13269
"C40AF01095";"Эксперт-Авто Новосибирск";;"Veloster";"1.6T GDI";"Бензиновый";3570;4845;3570;6120;3570;5100;5988;8512;5988;10506;5988;8512;9261;5049;8169;9558;13357;9558;16626;9558;13612;15381;8619;13269
"C40AF01095";"Эксперт-Авто Новосибирск";;"Sonata";"2.0";"Бензиновый";3570;4845;3570;5865;3570;5100;7826;8326;7826;11689;7826;8326;10339;6476;6976;11396;13171;11396;17554;11396;13426;16204;10046;12076
